AirportId,IATA,ICAO,Latitude,Longitude
1553,CIA,LIRA,41.799361,12.594936
1554,,LIRE,41.654522,12.445183
1555,FCO,LIRF,41.804475,12.250797
1556,,LIRG,41.990278,12.740833
1558,EBA,LIRJ,42.760277,10.239445
1559,QLT,LIRL,41.542436,12.909019
1560,,LIRM,41.060833,14.081944
1561,NAP,LIRN,40.886033,14.290781
1562,PSA,LIRP,43.683917,10.39275
1563,FLR,LIRQ,43.809953,11.2051
1564,GRS,LIRS,42.759747,11.071897
1565,,LIRU,41.951946,12.498889
1566,,LIRV,42.430183,12.064156
1567,PEG,LIRZ,43.095906,12.513222
1568,,LJCE,45.899971,15.530194
1569,LJU,LJLJ,46.223686,14.457611
1570,MBX,LJMB,46.479861,15.686131
1571,POW,LJPZ,45.473353,13.614978
1572,,LJSG,46.471975,15.116997
1573,,LKCS,48.946381,14.427464
1574,,LKCV,49.939653,15.381808
1575,,LKHK,50.2532,15.845228
1576,,LKHV,49.848111,13.893506
1577,,LKKB,50.121367,14.543642
1578,,LKKU,49.029444,17.439722
1579,KLV,LKKV,50.202978,12.914983
1580,,LKLN,49.675172,13.274617
1581,,LKMH,50.540211,15.006592
1582,OSR,LKMT,49.696292,18.111053
1583,,LKNA,49.165833,16.124925
1584,PED,LKPD,50.013419,15.738647
1585,,LKPM,49.720078,14.100567
1586,PRV,LKPO,49.425833,17.404722
1587,PRG,LKPR,50.100833,14.26
1588,BRQ,LKTB,49.151269,16.694433
1589,,LKVO,50.216581,14.395806
1590,TLV,LLBG,32.011389,34.886667
1591,BEV,LLBS,31.287003,34.722953
1592,,LLEK,31.839472,34.821844
1593,,LLES,32.440814,35.007661
1594,ETH,LLET,29.561281,34.960081
1595,,LLEY,30.621656,35.203325
1596,HFA,LLHA,32.809444,35.043056
1597,,LLHS,31.7625,34.727222
1598,RPN,LLIB,32.981047,35.571908
1599,,LLMG,32.597139,35.228803
1600,,LLMZ,31.328169,35.388608
1601,,LLNV,31.208347,35.0123
1602,VDA,LLOV,29.94025,34.93585
1603,,LLRD,32.665142,35.179458
1604,,LLRM,30.776061,34.666769
1605,SDV,LLSD,32.114661,34.782239
1606,MLA,LMML,35.857497,14.4775
1607,,LOAN,47.843333,16.260139
1608,,LOLW,48.183304,14.040861
1609,GRZ,LOWG,46.991067,15.439628
1610,INN,LOWI,47.260219,11.343964
1611,LNZ,LOWL,48.233219,14.187511
1612,SZG,LOWS,47.793304,13.004333
1613,VIE,LOWW,48.110278,16.569722
1614,,LOXK,46.642514,14.337739
1615,,LOXZ,47.202751,14.744223
1616,,LPAR,38.883278,-9.030097
1617,SMA,LPAZ,36.97139,-25.170639
1618,BGC,LPBG,41.8578,-6.707125
1619,,LPBJ,38.078903,-7.932397
1620,,LPBR,41.587058,-8.445139
1621,,LPCO,40.157223,-8.47
1622,,LPCS,38.725025,-9.355231
1623,,LPCV,40.264772,-7.479958
1624,,LPEV,38.533472,-7.889639
1625,FLW,LPFL,39.455272,-31.131361
1626,FAO,LPFR,37.014425,-7.965911
1627,GRW,LPGR,39.092169,-28.029847
1628,HOR,LPHR,38.519894,-28.715872
1629,TER,LPLA,38.761842,-27.090797
1630,,LPMR,39.831244,-8.887261
1631,,LPMT,38.703861,-9.035916
1632,,LPOV,40.915867,-8.645919
1633,PDL,LPPD,37.741184,-25.69787
1634,PIX,LPPI,38.554333,-28.441333
1635,,LPPM,37.149331,-8.583961
1636,OPO,LPPR,41.248055,-8.681389
1637,PXO,LPPS,33.073386,-16.349975
1638,LIS,LPPT,38.781311,-9.135919
1639,SJZ,LPSJ,38.6655,-28.175817
1640,,LPST,38.831053,-9.339553
1641,,LPTN,39.47514,-8.364583
1642,VRL,LPVR,41.274334,-7.720472
1643,,LPVZ,40.725539,-7.888992
6883,PDT,KPDT,45.695,-118.841389
1645,OMO,LQMO,43.2829,17.845878
1646,SJJ,LQSA,43.824583,18.331467
1647,ARW,LRAR,46.17655,21.262022
1648,BCM,LRBC,46.521946,26.910278
1649,BAY,LRBM,47.658389,23.470022
1650,BBU,LRBS,44.503194,26.102111
1651,CND,LRCK,44.362222,28.488333
1652,CLJ,LRCL,46.785167,23.686167
1653,CSB,LRCS,45.42,22.253333
1654,CRA,LRCV,44.318139,23.888611
1655,IAS,LRIA,47.178492,27.620631
1656,OMR,LROD,47.025278,21.9025
1657,OTP,LROP,44.572161,26.102178
1658,SBZ,LRSB,45.785597,24.091342
1659,SUJ,LRSM,47.703275,22.8857
1660,SCV,LRSV,47.6875,26.354056
1661,TCE,LRTC,45.062486,28.714311
1662,TGM,LRTM,46.467714,24.412525
1663,TSR,LRTR,45.809861,21.337861
1664,,LSGC,47.08385,6.792836
1665,GVA,LSGG,46.238064,6.10895
1666,,LSGK,46.487499,7.250834
1667,SIR,LSGS,46.219592,7.326764
1668,,LSMA,46.943889,8.284167
1669,,LSMD,47.398644,8.648231
1670,,LSME,47.092369,8.305117
1671,,LSMF,47.078872,9.064831
1672,,LSMM,46.743333,8.11
1673,,LSMP,46.843208,6.915058
1674,,LSMU,46.974914,8.39915
1675,LUG,LSZA,46.004275,8.910578
1676,BRN,LSZB,46.9141,7.497153
1677,,LSZG,47.181628,7.417189
1678,ZRH,LSZH,47.464722,8.549167
1679,ACH,LSZR,47.485033,9.560775
1680,SMV,LSZS,46.534075,9.884106
1681,,LTAB,39.93495,32.740775
1682,ESB,LTAC,40.128082,32.995083
1683,ANK,LTAD,39.949831,32.688622
1684,,LTAE,40.078919,32.565625
1685,ADA,LTAF,36.982166,35.280388
1686,,LTAG,37.0021,35.425894
1687,AFY,LTAH,38.726425,30.601114
1688,AYT,LTAI,36.898731,30.800461
1689,GZT,LTAJ,36.947183,37.478683
1690,,LTAK,36.573472,36.154
1691,KYA,LTAN,37.979,32.561861
1692,,LTAO,38.35375,38.253944
1693,MZH,LTAP,40.829375,35.521992
1694,VAS,LTAR,39.813828,36.903497
1695,MLX,LTAT,38.435347,38.091006
1696,ASR,LTAU,38.770386,35.495428
1697,,LTAV,39.451469,31.365308
1698,,LTAW,40.306281,36.371089
1699,DNZ,LTAY,37.785567,29.701297
1701,IST,LTBA,40.976922,28.814606
1702,BZI,LTBF,39.619258,27.925958
1703,BDM,LTBG,40.317972,27.977694
1705,ESK,LTBI,39.784138,30.582111
1706,ADB,LTBJ,38.292392,27.156953
1707,,LTBK,38.319106,27.159353
1708,IGL,LTBL,38.513022,27.010053
1709,,LTBM,37.785369,30.581817
1710,,LTBN,39.426708,30.016872
1712,,LTBP,40.684353,29.375728
1713,,LTBQ,40.735028,30.083336
1715,DLM,LTBS,36.713056,28.7925
1716,,LTBT,38.808887,27.83386
6881,RIW,KRIW,43.064167,-108.459722
1718,BXN,LTBV,37.140144,27.669717
1719,,LTBX,40.992975,29.216539
1721,EZS,LTCA,38.606925,39.291417
1722,DIY,LTCC,37.893897,40.201019
1723,ERC,LTCD,39.710203,39.527003
1724,ERZ,LTCE,39.956501,41.170166
1726,TZX,LTCG,40.995108,39.789728
6880,MTJ,KMTJ,38.509794,-107.894242
1728,VAN,LTCI,38.468219,43.3323
1729,BAL,LTCJ,37.928969,41.116583
1731,,LTCL,37.978886,41.840436
1732,,LTFA,38.517608,26.977406
1733,,LTFB,37.950747,27.329014
1734,,LUBL,47.838114,27.781475
1735,KIV,LUKK,46.927744,28.930978
1736,OHD,LWOH,41.179956,20.742325
1737,SKP,LWSK,41.961622,21.621381
1738,GIB,LXGB,36.151219,-5.349664
1739,BEG,LYBE,44.818444,20.309139
1740,INI,LYNI,43.337289,21.853722
1741,TGD,LYPG,42.359392,19.251894
1742,PRN,LYPR,42.572778,21.035833
1743,TIV,LYTV,42.404664,18.723286
1744,,LYVR,45.146889,21.309889
1745,BTS,LZIB,48.170167,17.212667
1746,KSC,LZKZ,48.663055,21.241112
1747,,LZMC,48.402028,17.118389
1748,PZY,LZPP,48.625247,17.828444
1749,SLD,LZSL,48.637839,19.134108
1750,,LZTN,48.865003,17.99225
1751,TAT,LZTT,49.073594,20.241142
1753,NCA,MBNC,21.917475,-71.939561
1754,PLS,MBPV,21.773625,-72.265886
1755,XSC,MBSC,21.515739,-71.528528
1756,EPS,MDAB,19.198586,-69.429772
1757,BRX,MDBH,18.251464,-71.1204
1758,,MDCR,17.928981,-71.644769
1759,LRM,MDLR,18.450711,-68.911833
1760,PUJ,MDPC,18.567367,-68.363431
1761,POP,MDPP,19.7579,-70.570033
1762,SDQ,MDSD,18.429664,-69.668925
1763,,MDSI,18.503706,-69.761706
1764,STI,MDST,19.406092,-70.604689
1765,,MGBN,15.473528,-88.837222
1766,CBV,MGCB,15.468958,-90.406742
1767,GUA,MGGT,14.583272,-90.527475
1769,,MGRT,14.521017,-91.697256
1770,,MGSJ,13.936192,-90.835833
1771,LCE,MHLC,15.742481,-86.853036
1772,SAP,MHLM,15.452639,-87.923556
1773,GJA,MHNJ,16.445367,-85.906611
1774,RTB,MHRO,16.316814,-86.522961
1775,TEA,MHTE,15.775864,-87.475847
1776,TGU,MHTG,14.060883,-87.217197
1777,,MHTJ,15.926847,-85.93825
1778,OCJ,MKBS,18.404247,-76.969017
1779,KIN,MKJP,17.935667,-76.7875
1780,MBJ,MKJS,18.503717,-77.913358
1781,POT,MKKJ,18.198806,-76.534528
1782,KTP,MKTP,17.988558,-76.823761
1783,ACA,MMAA,16.757061,-99.753953
1784,NTR,MMAN,25.865572,-100.237239
1785,AGU,MMAS,21.705558,-102.317858
1786,HUX,MMBT,15.775317,-96.262572
1787,CVJ,MMCB,18.834764,-99.2613
1788,,MMCC,29.333917,-101.100892
1789,CME,MMCE,18.653739,-91.799017
1790,,MMCG,30.397439,-107.874969
1791,,MMCH,17.573767,-99.514339
1792,CUL,MMCL,24.764547,-107.474717
1793,CTM,MMCM,18.504667,-88.326847
1794,CEN,MMCN,27.392639,-109.833111
1795,CPE,MMCP,19.816794,-90.500314
1796,CJS,MMCS,31.636133,-106.428667
1797,CUU,MMCU,28.702875,-105.964567
1798,CVM,MMCV,23.703336,-98.956486
1800,CZM,MMCZ,20.522403,-86.925644
1801,DGO,MMDO,24.124194,-104.528014
1802,TPQ,MMEP,21.419453,-104.842581
1803,ESE,MMES,31.795281,-116.602772
1804,GDL,MMGL,20.5218,-103.311167
1805,GYM,MMGM,27.968983,-110.925169
1806,TCN,MMHC,18.497189,-97.419942
1807,HMO,MMHO,29.095858,-111.047858
1808,CLQ,MMIA,19.277011,-103.577397
1809,ISJ,MMIM,21.245033,-86.739967
1810,SLW,MMIO,25.549497,-100.928669
1811,,MMIT,16.449336,-95.093697
1813,LZC,MMLC,18.001731,-102.220525
1814,LMM,MMLM,25.685194,-109.080806
1815,BJX,MMLO,20.993464,-101.480847
1816,LAP,MMLP,24.072694,-110.362475
1817,LTO,MMLT,25.989194,-111.348361
1818,MAM,MMMA,25.769894,-97.525311
1819,MID,MMMD,20.936981,-89.657672
1820,MXL,MMML,32.630634,-115.241637
1821,MLM,MMMM,19.849944,-101.0255
1822,MTT,MMMT,18.103419,-94.580681
1823,LOV,MMMV,26.955733,-101.470136
1824,MEX,MMMX,19.436303,-99.072097
1825,MTY,MMMY,25.778489,-100.106878
1826,MZT,MMMZ,23.161356,-106.266072
1827,NOG,MMNG,31.226083,-110.975831
1828,NLD,MMNL,27.443918,-99.57046
1829,OAX,MMOX,16.999906,-96.726639
1830,PAZ,MMPA,20.602671,-97.460839
1831,PBC,MMPB,19.158144,-98.371447
1832,PCA,MMPC,20.0772,-98.782814
1833,PPE,MMPE,31.351878,-113.525728
1834,PDS,MMPG,28.627394,-100.535211
1835,UPN,MMPN,19.396692,-102.039056
1836,PVR,MMPR,20.680083,-105.254167
1837,PXM,MMPS,15.876861,-97.089117
1838,QRO,MMQT,20.617289,-100.185658
1839,REX,MMRX,26.008908,-98.228513
1840,SJD,MMSD,23.15185,-109.721044
1841,,MMSF,30.930222,-114.808639
1842,SLP,MMSP,22.254303,-100.930806
1843,TXA,MMTA,19.537964,-98.173467
1844,,MMTB,16.739919,-93.173297
1845,TRC,MMTC,25.568278,-103.410583
1846,TGZ,MMTG,16.561822,-93.026081
1847,TIJ,MMTJ,32.541064,-116.970158
1848,TAM,MMTM,22.29645,-97.865931
1849,TSL,MMTN,22.038292,-98.806503
1850,TLC,MMTO,19.337072,-99.566008
1851,TAP,MMTP,14.794339,-92.370025
1852,CUN,MMUN,21.036528,-86.877083
1853,VSA,MMVA,17.997,-92.817361
1854,VER,MMVR,19.145931,-96.187267
1855,ZCL,MMZC,22.897112,-102.68689
1856,ZIH,MMZH,17.601569,-101.460536
1857,ZMM,MMZM,20.045036,-102.275955
1858,ZLO,MMZO,19.144778,-104.558631
1859,,MMZP,20.755833,-103.465278
1860,BEF,MNBL,11.990961,-83.774086
1861,,MNBR,12.190044,-86.353872
1862,,MNLN,12.428028,-86.902361
1863,MGA,MNMG,12.141494,-86.168178
1864,PUZ,MNPC,14.047194,-83.386722
1865,BOC,MPBO,9.340853,-82.250842
1866,CHX,MPCH,9.458636,-82.516806
1867,DAV,MPDA,8.391003,-82.434992
1868,HOW,MPHO,8.914794,-79.599633
1869,PAC,MPMG,8.973339,-79.555583
1870,,MPSA,8.085597,-80.945253
1871,PTY,MPTO,9.071364,-79.383453
1872,,MRBA,9.163606,-83.329872
1874,OTR,MRCC,8.601556,-82.968614
1875,,MRCH,9.981408,-84.772736
6876,,KGEO,38.8819456,-83.8827367
1877,,MREC,10.202033,-83.472167
1878,,MRFI,8.916347,-83.507267
1879,GLF,MRGF,8.653775,-83.180544
1880,,MRGP,10.217194,-83.797003
1881,LIR,MRLB,10.593289,-85.544408
1882,,MRLC,11.035277,-84.706108
1883,LIO,MRLM,9.957961,-83.022006
1884,NOB,MRNS,9.97649,-85.653
1885,SJO,MROC,9.993861,-84.208806
1886,,MRPD,9.732169,-82.983214
1887,PMZ,MRPM,8.951025,-83.468583
1889,XQP,MRQP,9.443164,-84.129772
1890,,MRSG,10.288278,-83.713519
1891,,MRSV,8.826111,-82.958885
1892,SAL,MSLP,13.440947,-89.055728
1893,,MSSS,13.699492,-89.119861
1894,,MTCA,18.271103,-73.788289
1895,CAP,MTCH,19.732989,-72.194739
1896,,MTJA,18.241083,-72.5185
1897,PAP,MTPP,18.58005,-72.292542
1898,BCA,MUBA,20.365317,-74.506206
1899,BYM,MUBY,20.396331,-76.621494
1900,AVI,MUCA,22.027053,-78.789617
1901,,MUCC,22.460986,-78.328422
1902,CFG,MUCF,22.15,-80.414167
1903,CYO,MUCL,21.616453,-81.545989
1904,CMW,MUCM,21.420428,-77.847433
1905,SCU,MUCU,19.969769,-75.835414
1906,,MUFL,21.499722,-78.202778
1907,,MUGM,19.906458,-75.207056
1908,GAO,MUGT,20.085419,-75.158328
1909,HAV,MUHA,22.989153,-82.409086
1910,HOG,MUHG,20.785589,-76.315108
1911,LCL,MULM,22.336261,-83.642111
1912,MOA,MUMO,20.654114,-74.922114
1913,MZO,MUMZ,20.288172,-77.0893
1914,GER,MUNG,21.834689,-82.783819
1915,,MUPB,23.032778,-82.579444
1916,,MUPR,22.421356,-83.678428
1917,,MUSA,22.871529,-82.509308
1918,SNU,MUSC,22.492192,-79.943611
1919,,MUSL,21.509453,-77.020375
1920,,MUSN,21.642525,-82.955114
1921,,MUSS,21.969969,-79.442692
1923,VRA,MUVR,23.034445,-81.435278
1924,VTU,MUVT,20.987642,-76.9358
1925,CYB,MWCB,19.686981,-79.882789
1926,GCM,MWCR,19.292778,-81.35775
1927,,MYAB,24.287664,-77.684614
1928,ASD,MYAF,24.698283,-77.795611
1930,MHH,MYAM,26.511406,-77.083472
1931,SAQ,MYAN,25.053814,-78.048997
1932,AXP,MYAP,22.441828,-73.970858
1933,,MYAS,26.004639,-77.395483
1934,TCB,MYAT,26.745336,-77.391269
1935,CCZ,MYBC,25.417108,-77.88085
1936,,MYBG,25.738331,-77.840114
1937,BIM,MYBS,25.699881,-79.264656
1941,GGT,MYEF,23.562631,-75.877958
1942,,MYEG,23.466667,-75.78167
1943,ELH,MYEH,25.474861,-76.683489
1944,GHB,MYEM,25.284706,-76.331011
1945,,MYEN,24.594258,-76.820214
1946,RSD,MYER,24.8917,-76.177739
1947,,MYES,24.169083,-76.439056
1948,FPO,MYGF,26.558686,-78.695553
1949,IGA,MYIG,20.975,-73.666862
1950,LGI,MYLD,23.179014,-75.093597
1951,SML,MYLS,23.581444,-75.270475
1952,MYG,MYMM,22.379528,-73.0135
1953,NAS,MYNN,25.038958,-77.466231
1954,,MYRD,22.181803,-75.729456
1955,,MYRP,23.684378,-74.836186
1956,ZSA,MYSM,24.063275,-74.523967
1957,BZE,MZBZ,17.539144,-88.308203
1958,AIT,NCAI,-18.830922,-159.764233
1959,RAR,NCRG,-21.202739,-159.805556
1960,NAN,NFFN,-17.755392,177.443378
1961,SUV,NFNA,-18.043267,178.559228
1963,TBU,NFTF,-21.241214,-175.149644
1964,VAV,NFTV,-18.585336,-173.961717
1965,TRW,NGTA,1.381636,173.147036
1966,TBF,NGTE,-1.224469,174.775614
6809,MTL,YMND,-32.7033,151.488
1968,WLS,NLWW,-13.238281,-176.199228
1969,APW,NSFA,-13.829969,-172.008336
1970,PPG,NSTU,-14.331,-170.7105
1971,RUR,NTAR,-22.434069,-151.360614
1972,TUB,NTAT,-23.365353,-149.524072
1973,AAA,NTGA,-17.352606,-145.509956
1974,,NTGB,-15.819928,-140.88715
1975,TIH,NTGC,-15.119617,-148.230697
1976,REA,NTGE,-18.465861,-136.439706
1977,FAV,NTGF,-16.05415,-145.656994
1978,XMH,NTGI,-14.436764,-146.070056
1979,GMR,NTGJ,-23.079861,-134.890333
1980,KKR,NTGK,-15.663333,-146.884769
1981,MKP,NTGM,-16.583919,-143.658369
1982,PKP,NTGP,-14.809458,-138.812811
1983,TKP,NTGT,-14.709544,-145.245814
1984,AXR,NTGU,-15.248289,-146.616708
1985,MVT,NTGV,-14.868055,-148.717225
1986,TKX,NTKR,-14.455781,-145.024542
1987,NHV,NTMD,-8.795603,-140.228789
1989,BOB,NTTB,-16.444378,-151.751286
1990,RGI,NTTG,-14.954283,-147.6608
1991,HUH,NTTH,-16.687242,-151.021667
1992,MOZ,NTTM,-17.489972,-149.761869
1993,HOI,NTTO,-18.074814,-140.945886
1994,MAU,NTTP,-16.426486,-152.243669
1995,RFP,NTTR,-16.722861,-151.465856
1997,VLI,NVVV,-17.699325,168.319794
1998,KNQ,NWWD,-21.053428,164.837806
1999,KOC,NWWK,-20.546314,164.255625
2000,LIF,NWWL,-20.7748,167.239864
2001,GEA,NWWM,-22.258278,166.472806
2002,MEE,NWWR,-21.481678,168.037508
2003,TOU,NWWU,-20.790028,165.259486
2004,UVE,NWWV,-20.640556,166.572778
2005,NOU,NWWW,-22.014553,166.212972
2006,AKL,NZAA,-37.008056,174.791667
2007,TUO,NZAP,-38.739723,176.084444
2008,AMZ,NZAR,-37.029722,174.973333
2009,CHC,NZCH,-43.489358,172.532225
2010,CHT,NZCI,-43.81,-176.457222
2011,DUD,NZDN,-45.928055,170.198333
2012,GIS,NZGS,-38.663333,177.978333
2013,MON,NZGT,-43.906666,170.128333
2014,HKK,NZHK,-42.713611,170.985278
2015,HLZ,NZHN,-37.866661,175.332056
2016,,NZHS,-39.646667,176.766944
2017,KKE,NZKK,-35.262779,173.911944
2018,KAT,NZKT,-35.07,173.285278
2019,ALR,NZLX,-45.211666,169.373333
2020,GTN,NZMC,-43.764999,170.133333
2021,TEU,NZMO,-45.533056,167.65
2022,MRO,NZMS,-40.973333,175.633611
2023,NPL,NZNP,-39.008611,174.179167
2024,NSN,NZNS,-41.298333,173.221111
2025,IVC,NZNV,-46.412408,168.312992
2026,,NZOH,-40.206039,175.387808
2027,OAM,NZOU,-44.97,171.081667
2028,PMR,NZPM,-40.320556,175.616944
2029,PPQ,NZPP,-40.904722,174.989167
2030,ZQN,NZQN,-45.021111,168.739167
2031,ROT,NZRO,-38.109167,176.317222
2032,,NZRU,-39.446389,175.658333
2033,,NZSP,-89.999997,0
2034,TRG,NZTG,-37.671944,176.19611
2035,TIU,NZTU,-44.302778,171.225278
2036,,NZUK,-44.235,170.118333
2037,BHE,NZWB,-41.518333,173.870278
2038,,NZWD,-77.867358,167.056572
2039,WKA,NZWF,-44.722222,169.245556
2040,,NZWG,-43.551111,172.552778
2041,WHK,NZWK,-37.920556,176.914167
2042,WLG,NZWN,-41.327221,174.805278
2043,,NZWO,-39.006944,177.406667
2044,,NZWP,-36.787777,174.630278
2045,WRE,NZWR,-35.768333,174.365
2046,WSZ,NZWS,-41.738056,171.580833
2047,WAG,NZWU,-39.962222,175.025278
2048,HEA,OAHR,34.210017,62.2283
2049,JAA,OAJL,34.399842,70.498625
2050,KBL,OAKB,34.565853,69.212328
2051,KDH,OAKN,31.505756,65.847822
2052,MMZ,OAMN,35.930789,64.760917
2053,MZR,OAMS,36.706914,67.209678
2054,,OASD,33.391331,62.260975
2055,,OASG,36.750783,65.913164
2056,UND,OAUZ,36.665111,68.910833
2057,BAH,OBBI,26.270834,50.63361
2058,,OBBS,25.918362,50.590557
2059,AHB,OEAB,18.240367,42.656625
2060,HOF,OEAH,25.285306,49.485189
2061,ABT,OEBA,20.296139,41.634277
2062,BHH,OEBH,19.98435,42.620881
2063,,OEBQ,25.911281,49.591231
2064,DMM,OEDF,26.471161,49.79789
2065,DHA,OEDR,26.265417,50.152027
2066,GIZ,OEGN,16.901111,42.585833
2067,ELQ,OEGS,26.302822,43.773911
2068,URY,OEGT,31.411942,37.279469
2069,HAS,OEHL,27.437917,41.686292
2070,,OEJB,27.039028,49.405083
2071,,OEJF,21.3481,39.173033
2072,JED,OEJN,21.679564,39.156536
2073,HBT,OEKK,27.900917,45.528194
2074,MED,OEMA,24.553422,39.705061
2075,EAM,OENG,17.611436,44.419169
2076,AQI,OEPA,28.335192,46.125069
2077,,OEPC,25.174547,47.488431
2078,,OEPF,24.710333,44.964527
2079,,OEPJ,24.107339,41.036047
2080,,OERB,22.702608,39.069842
2081,RAH,OERF,29.626419,43.490614
2082,RUH,OERK,24.95764,46.698776
2083,,OERM,28.079584,48.610973
2084,RAE,OERR,30.906589,41.138217
2085,,OERT,26.723108,50.030814
2086,SHW,OESH,17.466875,47.121431
6808,DGE,YMDG,-32.5625,149.611
2088,SLF,OESL,20.464744,45.619644
2089,TUU,OETB,28.365417,36.618889
2090,TIF,OETF,21.483418,40.544334
2091,,OETH,25.212986,46.640978
2092,,OETN,27.867844,48.76915
2093,TUI,OETR,31.692683,38.7312
2095,EJH,OEWJ,26.198553,36.476381
2096,YNB,OEYN,24.144244,38.06335
2097,ABD,OIAA,30.371111,48.228333
2098,,OIAD,32.434444,48.39764
2099,,OIAG,30.74445,49.677183
2100,,OIAH,30.337567,50.827964
2101,QMJ,OIAI,32.002372,49.270364
2102,,OIAJ,30.835167,49.534916
2103,MRX,OIAM,30.556192,49.151879
2104,AWZ,OIAW,31.337431,48.76195
2105,,OIBA,25.875742,55.032994
2106,BUZ,OIBB,28.944811,50.834637
2107,,OIBH,27.212678,54.318592
2108,,OIBI,27.481425,52.615483
2109,KIH,OIBK,26.526156,53.980211
2110,BDH,OIBL,26.532,54.824847
2111,,OIBQ,29.260278,50.323889
2112,,OIBS,25.908869,54.5394
2113,,OIBV,26.8103,53.356289
2114,KSH,OICC,34.345853,47.158128
2117,SDG,OICS,35.245856,47.009247
2118,,OIFE,32.928889,51.561111
2119,,OIFH,32.567039,51.691594
2120,,OIFK,33.895333,51.577044
2121,,OIFM,32.750836,51.861267
2122,,OIFP,32.621108,51.697017
2123,RAS,OIGG,37.325314,49.605817
2125,,OIHR,34.138147,49.847292
2126,,OIIA,35.952097,50.450778
2127,,OIIC,34.98395,50.806219
2128,,OIID,35.702983,51.475131
2129,,OIIE,35.416111,51.152222
2130,,OIIG,35.644806,51.380695
2131,THR,OIII,35.689167,51.313416
2132,,OIIK,36.240061,50.047153
2133,,OIIM,35.776286,50.881014
2134,BND,OIKB,27.218317,56.37785
2135,,OIKJ,28.726925,57.670269
2136,KER,OIKK,30.274444,56.951111
2138,,OIKP,27.158251,56.172461
2139,,OIKQ,26.754639,55.902353
2141,,OIKY,29.550933,55.672708
2142,XBJ,OIMB,32.898056,59.266111
2143,,OIMC,36.501178,61.064903
2144,,OIMJ,36.425094,55.104833
6870,WSY,YWHI,-20.276,148.755
2147,,OIMT,33.66775,56.892675
2148,,OINE,37.383272,55.452008
2151,RZR,OINR,36.909908,50.679589
2153,,OISF,28.891756,53.723339
2154,,OISJ,28.586675,53.579144
2156,,OISR,27.372744,53.188794
2157,SYZ,OISS,29.539242,52.589786
2158,,OITK,38.427453,44.973575
6868,QSA,LELL,41.5209,2.10508
2162,TBZ,OITT,38.133889,46.235
2163,,OITZ,36.77365,48.359422
2164,AZD,OIYY,31.904908,54.276503
2165,,OIZB,31.098333,61.543889
2166,ZBR,OIZC,25.44335,60.382114
2167,ZAH,OIZH,29.475686,60.906189
2168,,OIZI,27.236117,60.720039
2169,,OIZS,27.419261,62.315789
2170,AMM,OJAI,31.722556,35.993214
2171,ADJ,OJAM,31.972703,35.991569
2172,AQJ,OJAQ,29.611619,35.018067
2173,,OJHF,32.160747,37.149383
2174,,OJJR,31.864722,35.219167
2175,OMF,OJMF,32.356353,36.259181
2176,KWI,OKBK,29.226567,47.968928
2177,BEY,OLBA,33.820931,35.488389
2178,,OLKA,34.589333,36.011322
2179,AUH,OMAA,24.432972,54.651138
2180,AZI,OMAD,24.428333,54.458084
2181,,OMAH,24.073981,52.463644
2182,,OMAJ,24.187428,52.614
6867,MVA,BIRL,65.6558,-16.9181
2184,,OMAM,24.248249,54.547722
2185,,OMAR,24.780528,52.559944
2186,,OMAS,25.146219,52.873711
2187,,OMAZ,24.861542,53.077833
2188,DXB,OMDB,25.252778,55.364444
2189,FJR,OMFJ,25.112225,56.323964
2190,RKT,OMRK,25.613483,55.938817
2191,SHJ,OMSJ,25.328575,55.51715
2192,KHS,OOKB,26.170986,56.240569
2193,MSH,OOMA,20.675434,58.890467
2194,MCT,OOMS,23.593278,58.284444
2195,SLL,OOSA,17.038719,54.091297
2196,TTH,OOTH,17.666,54.024612
2197,,OPBG,32.056108,72.9484
6866,,FVSV,-17.917,25.817
2202,LYP,OPFA,31.365014,72.994842
2203,GWD,OPGD,25.233308,62.329494
2204,GIL,OPGT,35.918786,74.333644
2205,,OPJA,28.284167,68.449711
2206,KHI,OPKC,24.906547,67.160797
2207,LHE,OPLA,31.521564,74.403594
2208,,OPLH,31.494794,74.346239
2209,,OPMA,33.050086,73.638381
2210,MFG,OPMF,34.339022,73.508639
2211,,OPMI,32.563089,71.570681
2212,MJD,OPMJ,27.335156,68.143053
2213,,OPMR,24.893564,66.938753
2214,MUX,OPMT,30.203222,71.419111
2215,WNS,OPNH,26.219442,68.390053
2216,,OPOK,30.741025,73.357736
2217,PJG,OPPG,26.954547,64.132517
2218,PSI,OPPI,25.290487,63.345083
2219,PEW,OPPS,33.993911,71.514581
2220,,OPQS,33.560153,73.033217
2221,UET,OPQT,30.251369,66.937764
2222,RYK,OPRK,28.3839,70.279572
2223,ISB,OPRN,33.616653,73.099233
2224,,OPRS,34.081112,71.972583
2225,RAZ,OPRT,33.849658,73.798147
6864,1RL,K1RL,48.9797222,-123.0788889
2227,SKZ,OPSK,27.721989,68.791683
2228,SDT,OPSS,34.813556,72.352814
2229,SUL,OPSU,28.645142,69.176917
2230,BDN,OPTH,24.841519,68.838408
2232,,OPWN,32.304664,69.570433
2233,PZH,OPZB,31.358381,69.463606
2234,BSR,ORMM,30.549069,47.662142
2235,ALP,OSAP,36.180675,37.224358
2236,DAM,OSDI,33.410636,36.514267
2237,DEZ,OSDZ,35.285374,40.175961
2239,LTK,OSLK,35.401094,35.948681
